"id","name","price","categoryID","stockCount","lastSold","cost"
"OFF-PA-10000327","Xerox 1971",4.28,2,137,"2014-11-04",2.1828
"OFF-PA-10000349","Staples",4.98,2,74,"2014-12-10",2.4482
"OFF-PA-10000350","Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",8.56,2,103,"2013-06-20",4.5368
"OFF-PA-10000357","White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",40.99,2,113,"2014-12-04",21.9832
"OFF-PA-10000380","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",8.34,2,61,"2014-12-08",3.593
"OFF-PA-10000418","Xerox 189",104.85,2,87,"2014-09-04",45.6925
"OFF-PA-10000466","Memo Book, 100 Message Capacity, 5 3/8” x 11”",6.74,2,176,"2013-03-30",3.1004
"OFF-PA-10000474","Staples",35.44,2,134,"2014-09-18",16.4483
"OFF-PA-10000477","Xerox 1952",4.98,2,180,"2014-11-24",2.6588
"OFF-PA-10000482","Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",37.94,2,150,"2013-12-07",18.8074
"OFF-PA-10000483","Xerox 19",30.98,2,179,"2014-05-15",14.3954
"OFF-PA-10000501","Petty Cash Envelope",26.96,2,101,"2013-09-09",10.7301
"OFF-PA-10000520","Xerox 201",6.48,2,63,"2014-12-02",2.8239
"OFF-PA-10000528","Xerox 1981",5.28,2,100,"2014-08-28",2.723
"OFF-PA-10000533","Southworth Parchment Paper & Envelopes",6.54,2,68,"2013-09-19",2.7642
"OFF-PA-10000551","Array Memo Cubes",5.18,2,130,"2014-09-25",2.4911
"OFF-PA-10000552","Xerox 200",6.48,2,60,"2014-08-20",2.6784
"OFF-PA-10000556","Xerox 208",6.48,2,199,"2014-10-04",3.024
"OFF-PA-10000565","Staples",55.98,2,194,"2014-11-06",28.5498
"OFF-PA-10000575","Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.69,2,149,"2014-12-10",3.3922
"OFF-PA-10000587","Array Parchment Paper, Assorted Colors",7.28,2,174,"2013-06-18",3.6303
"OFF-PA-10000595","Xerox 1929",22.84,2,130,"2013-10-24",11.6484
"OFF-PA-10000605","Xerox 1950",5.78,2,187,"2014-07-15",2.7423
"OFF-PA-10000659","Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",6.98,2,120,"2014-05-13",6.4638
"OFF-PA-10000673","Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",7.28,2,111,"2014-10-14",3.5268
"OFF-PA-10000675","Xerox 1919",40.99,2,133,"2014-11-25",19.4293
"OFF-PA-10000682","Xerox 1924",5.78,2,184,"2014-06-02",2.3313
"OFF-PA-10000697","TOPS Voice Message Log Book, Flash Format",4.76,2,75,"2014-06-13",1.9199
"OFF-PA-10000726","Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",9.11,2,122,"2014-05-05",4.4735
"OFF-PA-10000740","Xerox 1982",22.84,2,175,"2014-06-20",9.8973
"OFF-PA-10000743","Xerox 1977",6.68,2,167,"2014-07-21",3.3667
"OFF-PA-10000788","Xerox 210",6.48,2,68,"2014-12-11",2.448
"OFF-PA-10000791","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,2,74,"2014-11-03",2.3593
"OFF-PA-10000806","Xerox 1934",55.98,2,190,"2014-03-05",27.6541
"OFF-PA-10000807","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",4.28,2,117,"2014-09-21",2.1476
"OFF-PA-10000809","Xerox 206",6.48,2,156,"2014-06-04",2.6156
"OFF-PA-10000859","Unpadded Memo Slips",3.98,2,183,"2014-09-10",1.7353
"OFF-PA-10000919","Xerox 1918",38.76,2,149,"2011-03-17",19.7676
"OFF-PA-10000955","Southworth 25% Cotton Granite Paper & Envelopes",6.54,2,63,"2013-11-21",2.6347
"OFF-PA-10000994","Xerox 1915",104.85,2,80,"2014-12-30",50.328
"OFF-PA-10001001","Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",29.14,2,98,"2013-05-06",10.7818
"OFF-PA-10001019","Xerox 1884",19.98,2,96,"2014-12-10",8.1918
"OFF-PA-10001033","Xerox 1893",40.99,2,143,"2014-11-02",17.5416
"OFF-PA-10001125","Xerox 1988",30.98,2,91,"2014-09-15",13.7748
"OFF-PA-10001144","Xerox 1913",55.48,2,61,"2014-12-22",25.1944
"OFF-PA-10001166","Xerox 2",6.48,2,145,"2014-05-28",3.71
"OFF-PA-10001184","Xerox 1903",5.98,2,196,"2014-02-14",2.8903
"OFF-PA-10001204","Xerox 1972",5.28,2,129,"2014-11-22",2.3971
"OFF-PA-10001215","Xerox 1963",5.28,2,90,"2014-11-04",2.3077
"OFF-PA-10001243","Xerox 1983",5.98,2,178,"2013-03-29",3.0498
"OFF-PA-10001246","Xerox 215",6.48,2,174,"2014-06-17",3.3696
"OFF-PA-10001260","TOPS Money Receipt Book, Consecutively Numbered in Red,",8.01,2,196,"2014-01-17",4.4055
"OFF-PA-10001274","Loose Memo Sheets",3.65,2,93,"2012-11-26",1.9345
"OFF-PA-10001281","Computer Printout Paper with Letter-Trim Fine Perforations",47.9,2,196,"2014-04-10",24.908
"OFF-PA-10001289","White Computer Printout Paper by Universal",38.76,2,120,"2014-08-28",16.4154
"OFF-PA-10001293","Xerox 1946",6.48,2,79,"2014-12-10",3.0506
"OFF-PA-10001295","Computer Printout Paper with Letter-Trim Perforations",18.97,2,128,"2014-10-07",8.2203
"OFF-PA-10001307","Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",4.2,2,79,"2014-03-04",1.694
"OFF-PA-10001357","Xerox 1886",47.9,2,198,"2014-10-07",23.8131
"OFF-PA-10001363","Xerox 1933",12.28,2,153,"2014-11-17",6.5084
"OFF-PA-10001450","Rediform S.O.S. Phone Message Books",4.98,2,178,"2012-09-18",2.5398
"OFF-PA-10001457","White GlueTop Scratch Pads",15.04,2,92,"2011-12-13",6.7465
"OFF-PA-10001461","HP Office Paper (20Lb. and 87 Bright)",6.68,2,148,"2014-08-29",3.0919
"OFF-PA-10001471","Strathmore Photo Frame Cards",7.31,2,82,"2013-12-15",3.9474
"OFF-PA-10001497","Xerox 1914",54.96,2,123,"2014-07-10",24.327
"OFF-PA-10001509","Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",8.95,2,74,"2014-12-27",4.833
"OFF-PA-10001526","Xerox 1949",4.98,2,123,"2014-05-20",1.8284
"OFF-PA-10001534","Xerox 230",6.48,2,103,"2014-06-21",3.024
"OFF-PA-10001560","Adams Telephone Message Books, 5 1/4” x 11”",6.04,2,189,"2014-11-05",2.6858
"OFF-PA-10001569","Xerox 232",6.48,2,75,"2013-09-25",3.2605
"OFF-PA-10001583","1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",7.35,2,194,"2012-11-23",3.7275
"OFF-PA-10001593","Xerox 1947",5.98,2,85,"2014-12-02",2.868
"OFF-PA-10001609","Tops Wirebound Message Log Books",3.29,2,168,"2013-11-25",1.5029
"OFF-PA-10001622","Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.54,2,178,"2014-06-27",2.2549
"OFF-PA-10001639","Xerox 203",6.48,2,154,"2014-09-19",2.9808
"OFF-PA-10001661","Xerox 1922",4.98,2,154,"2012-06-18",1.743
"OFF-PA-10001667","Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)",5.98,2,51,"2014-10-21",2.7508
"OFF-PA-10001685","Staples",10.14,2,65,"2014-10-28",4.1644
"OFF-PA-10001712","Xerox 1948",9.99,2,119,"2014-04-13",5.4945
"OFF-PA-10001725","Xerox 1892",38.76,2,145,"2013-11-04",17.287
"OFF-PA-10001736","Xerox 1880",35.44,2,131,"2014-05-16",18.1532
"OFF-PA-10001745","Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",7.04,2,66,"2014-12-18",3.2011
"OFF-PA-10001752","Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)",4.98,2,188,"2014-08-05",2.3121
"OFF-PA-10001763","Xerox 1896",9.99,2,75,"2013-11-13",5.4945
"OFF-PA-10001776","Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",9.27,2,109,"2014-08-12",4.5423
"OFF-PA-10001790","Xerox 1910",48.04,2,81,"2014-08-26",20.0395
"OFF-PA-10001800","Xerox 220",6.48,2,65,"2014-11-07",2.8305
"OFF-PA-10001801","Xerox 193",5.98,2,139,"2013-10-22",3.0498
"OFF-PA-10001804","Xerox 195",6.68,2,155,"2014-04-24",2.9986
"OFF-PA-10001815","Xerox 1885",48.04,2,113,"2014-06-17",24.9808
"OFF-PA-10001826","Xerox 207",6.48,2,146,"2014-04-16",2.7771
"OFF-PA-10001837","Xerox 1976",6.48,2,111,"2013-09-12",2.3328
"OFF-PA-10001838","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.88,2,71,"2014-12-05",2.7244
"OFF-PA-10001846","Xerox 1899",5.78,2,123,"2014-11-13",2.2872
"OFF-PA-10001870","Xerox 202",6.48,2,194,"2014-11-06",3.0734
"OFF-PA-10001878","Xerox 1891",48.91,2,161,"2014-08-08",22.0095
"OFF-PA-10001892","Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",7.64,2,99,"2014-12-04",2.9616
"OFF-PA-10001934","Xerox 1993",6.48,2,68,"2014-10-13",3.0456
"OFF-PA-10001937","Xerox 21",6.48,2,196,"2014-12-12",2.3328
"OFF-PA-10001947","Xerox 1974",5.98,2,99,"2012-08-21",2.8584
"OFF-PA-10001950","Southworth 25% Cotton Antique Laid Paper & Envelopes",8.34,2,156,"2014-08-22",4.0738
"OFF-PA-10001952","Xerox 1902",22.84,2,108,"2012-05-07",10.5064
"OFF-PA-10001954","Xerox 1964",22.84,2,139,"2013-12-04",11.5584
"OFF-PA-10001970","Xerox 1881",12.28,2,51,"2014-12-21",15.5484
"OFF-PA-10001972","Xerox 214",6.48,2,175,"2014-12-25",2.8372
"OFF-PA-10001977","Xerox 194",55.48,2,149,"2014-11-19",23.918
"OFF-PA-10001994","Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",22.48,2,186,"2014-12-24",10.3408
"OFF-PA-10002001","Xerox 1984",6.48,2,92,"2014-09-18",3.3048
"OFF-PA-10002005","Xerox 225",6.48,2,135,"2014-12-11",2.9612
"OFF-PA-10002036","Xerox 1930",6.48,2,153,"2014-09-10",2.7432
"OFF-PA-10002105","Xerox 223",6.48,2,196,"2013-10-29",3.3696
"OFF-PA-10002109","Wirebound Voice Message Log Book",4.76,2,87,"2014-09-25",1.8088
"OFF-PA-10002120","Xerox 1889",54.96,2,79,"2013-07-29",25.3915
"OFF-PA-10002137","Southworth 100% Résumé Paper, 24lb.",7.78,2,149,"2014-12-06",4.0656
"OFF-PA-10002160","Xerox 1978",5.78,2,196,"2014-11-13",2.431
"OFF-PA-10002195","RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",5.08,2,70,"2014-10-22",2.497
"OFF-PA-10002222","Xerox Color Copier Paper, 11"" x 17"", Ream",22.84,2,93,"2014-12-19",11.6569
"OFF-PA-10002230","Xerox 1897",4.98,2,154,"2014-09-16",1.9422
"OFF-PA-10002245","Xerox 1895",5.98,2,129,"2014-12-12",3.144
"OFF-PA-10002246","Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",6.45,2,134,"2014-12-04",2.492
"OFF-PA-10002250","Things To Do Today Pad",5.87,2,164,"2014-10-30",2.6189
"OFF-PA-10002254","Xerox 1883",26.38,2,182,"2014-05-07",12.1918
"OFF-PA-10002259","Geographics Note Cards, Blank, White, 8 1/2"" x 11""",11.19,2,161,"2011-11-18",4.476
"OFF-PA-10002262","Xerox 192",6.48,2,77,"2014-09-12",3.3696
"OFF-PA-10002319","Xerox 1944",38.76,2,110,"2013-10-15",17.442
"OFF-PA-10002333","Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",6.48,2,78,"2014-05-16",2.268
"OFF-PA-10002365","Xerox 1967",6.48,2,122,"2014-04-16",2.9549
"OFF-PA-10002377","Xerox 1916",48.94,2,160,"2014-11-26",8.9354
"OFF-PA-10002421","Embossed Ink Jet Note Cards",22.57,2,178,"2013-12-31",8.8474
"OFF-PA-10002464","HP Office Recycled Paper (20Lb. and 87 Bright)",5.78,2,160,"2014-05-29",2.8018
"OFF-PA-10002479","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)",5.28,2,91,"2014-11-29",2.3971
"OFF-PA-10002499","Xerox 1890",48.94,2,126,"2014-09-03",24.47
"OFF-PA-10002552","Xerox 1958",6.48,2,176,"2014-10-18",3.3696
"OFF-PA-10002558","Xerox 1938",47.9,2,170,"2014-11-18",17.244
"OFF-PA-10002581","Xerox 1951",30.98,2,92,"2014-10-06",12.4127
"OFF-PA-10002586","Xerox 1970",4.98,2,78,"2014-09-11",2.3497
"OFF-PA-10002606","Xerox 1928",5.28,2,56,"2014-09-30",2.5141
"OFF-PA-10002615","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,2,102,"2014-12-18",2.2685
"OFF-PA-10002659","Avoid Verbal Orders Carbonless Minifold Book",3.38,2,132,"2014-10-10",1.7222
"OFF-PA-10002666","Southworth 25% Cotton Linen-Finish Paper & Envelopes",9.06,2,138,"2014-09-23",4.4032
"OFF-PA-10002689","Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)",6.48,2,112,"2014-07-24",3.1622
"OFF-PA-10002709","Xerox 1956",5.98,2,58,"2014-12-05",2.7508
"OFF-PA-10002713","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",6.88,2,139,"2014-12-09",3.7152
"OFF-PA-10002741","Xerox 1980",4.28,2,198,"2014-09-15",2.354
"OFF-PA-10002749","Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",6.69,2,72,"2014-11-13",2.8767
"OFF-PA-10002751","Xerox 1920",5.98,2,192,"2013-05-12",3.289
"OFF-PA-10002764","Staples",11.34,2,163,"2014-11-07",5.7834
"OFF-PA-10002787","Xerox 227",6.48,2,113,"2014-12-21",2.5684
"OFF-PA-10002870","Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",6.24,2,170,"2014-06-05",3.432
"OFF-PA-10002893","Wirebound Service Call Books, 5 1/2"" x 4""",9.68,2,147,"2014-12-09",5.0336
"OFF-PA-10002923","Xerox 1942",48.94,2,119,"2014-11-24",22.0606
"OFF-PA-10002947","Xerox 1923",6.68,2,168,"2014-11-04",2.8724
"OFF-PA-10002960","Xerox 1926",4.98,2,200,"2011-03-17",2.6394
"OFF-PA-10002968","Xerox 1973",22.84,2,84,"2012-08-27",10.9632
"OFF-PA-10002986","Xerox 1898",6.68,2,163,"2014-12-17",3.0089
"OFF-PA-10003001","Xerox 1986",6.68,2,79,"2013-10-23",3.3914
"OFF-PA-10003016","Adams ""While You Were Out"" Message Pads",3.14,2,70,"2014-05-03",1.6433
"OFF-PA-10003022","Xerox 1992",5.98,2,59,"2014-12-09",5.7239
"OFF-PA-10003036","Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",7.28,2,196,"2013-12-19",2.7664
"OFF-PA-10003039","Xerox 1960",30.98,2,153,"2014-12-06",14.2508
"OFF-PA-10003063","EcoTones Memo Sheets",4.0,2,180,"2011-09-23",1.696
"OFF-PA-10003072","Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",6.48,2,94,"2014-09-08",2.8239
"OFF-PA-10003127","Staples",26.38,2,50,"2014-11-07",13.2712
"OFF-PA-10003129","Tops White Computer Printout Paper",48.91,2,185,"2014-11-28",25.9223
"OFF-PA-10003134","Xerox 1937",48.04,2,174,"2014-08-13",19.8565
"OFF-PA-10003172","Xerox 1996",6.48,2,108,"2014-12-19",3.2215
"OFF-PA-10003177","Xerox 1999",6.48,2,129,"2014-07-16",2.8207
"OFF-PA-10003205","Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",8.17,2,57,"2014-11-18",3.5458
"OFF-PA-10003228","Xerox 1917",48.91,2,65,"2014-09-19",25.9223
"OFF-PA-10003256","Avery Personal Creations Heavyweight Cards",11.54,2,141,"2014-08-01",4.3223
"OFF-PA-10003270","Xerox 1954",5.28,2,184,"2013-08-09",2.4347
"OFF-PA-10003302","Xerox 1906",35.44,2,168,"2014-11-07",17.8972
"OFF-PA-10003309","Xerox 211",6.48,2,128,"2014-11-19",2.6056
"OFF-PA-10003349","Xerox 1957",6.48,2,137,"2013-06-05",2.6339
"OFF-PA-10003363","Xerox 204",6.48,2,173,"2013-12-09",3.3696
"OFF-PA-10003395","Xerox 1941",104.85,2,155,"2014-09-24",43.9266
"OFF-PA-10003424","""While you Were Out"" Message Book, One Form per Page",3.71,2,75,"2014-11-14",1.4098
"OFF-PA-10003441","Xerox 226",6.48,2,109,"2014-08-12",3.2327
"OFF-PA-10003465","Xerox 1912",18.97,2,188,"2014-02-17",9.3125
"OFF-PA-10003543","Xerox 1985",6.48,2,59,"2011-09-13",2.3328
"OFF-PA-10003591","Southworth 100% Cotton The Best Paper",11.48,2,171,"2013-05-22",4.6379
"OFF-PA-10003625","Xerox 1979",30.98,2,86,"2013-08-27",16.1378
"OFF-PA-10003641","Xerox 1909",26.38,2,92,"2014-11-28",12.5569
"OFF-PA-10003651","Xerox 1968",6.68,2,64,"2014-12-09",3.227
"OFF-PA-10003656","Xerox 1935",26.38,2,184,"2014-09-12",13.6422
"OFF-PA-10003657","Xerox 1927",4.28,2,90,"2014-09-17",1.8214
"OFF-PA-10003673","Strathmore Photo Mount Cards",6.78,2,187,"2014-11-13",3.4043
"OFF-PA-10003724","Wirebound Message Book, 4 per Page",5.43,2,125,"2014-12-09",2.6452
"OFF-PA-10003729","Xerox 1998",6.48,2,60,"2014-12-04",2.3328
"OFF-PA-10003739","Xerox 1969",5.78,2,114,"2014-10-24",2.9478
"OFF-PA-10003790","Xerox 1991",22.84,2,156,"2014-08-01",11.7714
"OFF-PA-10003797","Xerox 209",6.48,2,163,"2014-11-22",3.3696
"OFF-PA-10003823","Xerox 197",30.98,2,83,"2014-11-13",14.5606
"OFF-PA-10003845","Xerox 1987",5.78,2,155,"2014-11-07",2.9478
"OFF-PA-10003848","Xerox 1997",6.48,2,195,"2014-09-19",2.9549
"OFF-PA-10003883","Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",6.55,2,128,"2014-07-28",3.3164
"OFF-PA-10003892","Xerox 1943",48.91,2,84,"2014-06-20",23.9659
"OFF-PA-10003893","Xerox 1962",4.28,2,145,"2014-12-03",2.0605
"OFF-PA-10003919","Xerox 1989",4.98,2,160,"2014-10-13",1.8426
"OFF-PA-10003936","Xerox 1994",6.48,2,68,"2013-05-02",2.8911
"OFF-PA-10003953","Xerox 218",6.48,2,147,"2014-10-22",3.1104
"OFF-PA-10003971","Xerox 1965",5.98,2,99,"2013-09-28",2.7628
"OFF-PA-10004000","While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",4.73,2,67,"2013-06-08",1.7137
"OFF-PA-10004022","Hammermill Color Copier Paper (28Lb. and 96 Bright)",9.99,2,59,"2013-09-27",5.4945
"OFF-PA-10004039","Xerox 1882",55.98,2,57,"2014-10-28",24.8178
"OFF-PA-10004040","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)",5.98,2,137,"2013-12-02",2.5714
"OFF-PA-10004041","It's Hot Message Books with Stickers, 2 3/4"" x 5""",7.4,2,56,"2014-10-20",3.3122
"OFF-PA-10004071","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,2,92,"2014-11-29",26.3134
"OFF-PA-10004082","Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98,2,115,"2014-09-22",3.99
"OFF-PA-10004092","Tops Green Bar Computer Printout Paper",48.94,2,80,"2014-11-17",24.47
"OFF-PA-10004100","Xerox 216",6.48,2,76,"2014-07-26",2.7278
"OFF-PA-10004101","Xerox 1894",6.48,2,199,"2014-09-12",3.216
"OFF-PA-10004156","Xerox 188",11.34,2,71,"2014-12-21",5.2391
"OFF-PA-10004239","Xerox 1953",4.28,2,133,"2014-12-29",2.0687
"OFF-PA-10004243","Xerox 1939",18.97,2,52,"2014-11-02",9.8644
"OFF-PA-10004248","Xerox 1990",5.28,2,161,"2012-07-08",2.376
"OFF-PA-10004255","Xerox 219",6.48,2,124,"2014-09-23",3.3696
"OFF-PA-10004285","Xerox 1959",6.68,2,88,"2014-12-27",3.2191
"OFF-PA-10004327","Xerox 1911",47.9,2,50,"2014-09-19",23.7289
"OFF-PA-10004353","Southworth 25% Cotton Premium Laser Paper and Envelopes",19.98,2,167,"2014-07-18",9.4762
"OFF-PA-10004355","Xerox 231",6.48,2,109,"2014-10-31",2.7031
"OFF-PA-10004359","Multicolor Computer Printout Paper",104.85,2,73,"2014-12-10",50.1073
"OFF-PA-10004381","14-7/8 x 11 Blue Bar Computer Printout Paper",48.04,2,95,"2014-12-26",20.369
"OFF-PA-10004405","Rediform Voice Mail Log Books",2.98,2,184,"2013-03-11",1.2895
"OFF-PA-10004438","Xerox 1907",12.28,2,132,"2014-10-03",6.5084
"OFF-PA-10004451","Xerox 222",6.48,2,160,"2014-11-12",3.0868
"OFF-PA-10004470","Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",5.68,2,52,"2014-10-14",2.6128
"OFF-PA-10004475","Xerox 1940",54.96,2,82,"2014-12-24",25.0984
"OFF-PA-10004519","Spiral Phone Message Books with Labels by Adams",4.48,2,157,"2014-12-24",1.9025
"OFF-PA-10004530","Personal Creations Ink Jet Cards and Labels",11.48,2,142,"2014-10-02",5.8548
"OFF-PA-10004569","Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,2,69,"2014-12-16",3.7898
"OFF-PA-10004609","Xerox 221",6.48,2,67,"2014-11-19",2.7771
"OFF-PA-10004610","Xerox 1900",4.28,2,124,"2014-03-18",2.1696
"OFF-PA-10004621","Xerox 212",6.48,2,75,"2014-04-10",2.706
"OFF-PA-10004665","Advantus Motivational Note Cards",13.1,2,142,"2013-09-07",5.3186
"OFF-PA-10004675","Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",6.35,2,186,"2014-09-15",3.0106
"OFF-PA-10004733","Things To Do Today Spiral Book",7.92,2,157,"2014-06-03",2.772
"OFF-PA-10004734","Southworth Structures Collection",7.28,2,99,"2013-10-29",3.64
"OFF-PA-10004735","Xerox 1905",6.48,2,131,"2014-12-02",3.2794
"OFF-PA-10004782","Xerox 228",6.48,2,106,"2014-09-20",3.3696
"OFF-PA-10004888","Xerox 217",6.48,2,124,"2014-10-07",3.0378
"OFF-PA-10004911","Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",9.38,2,167,"2014-09-11",4.8776
"OFF-PA-10004947","Staples",4.28,2,168,"2013-08-14",2.1828
"OFF-PA-10004948","Xerox 190",4.98,2,60,"2012-12-16",2.6394
"OFF-PA-10004965","Xerox 1921",9.99,2,79,"2014-12-10",3.8961
"OFF-PA-10004971","Xerox 196",5.78,2,152,"2014-04-15",2.434
"OFF-PA-10004983","Xerox 23",6.48,2,182,"2014-05-05",3.0991
"OFF-PA-10004996","Speediset Carbonless Redi-Letter 7"" x 8 1/2""",10.31,2,54,"2014-09-30",4.8566
"OFF-ST-10000025","Fellowes Stor/Drawer Steel Plus Storage Drawers",95.43,2,108,"2014-09-11",86.8155
"OFF-ST-10000036","Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",98.79,2,122,"2014-12-09",67.3748
"OFF-ST-10000046","Fellowes Super Stor/Drawer Files",161.55,2,60,"2014-09-10",120.3248
"OFF-ST-10000060","Fellowes Bankers Box Staxonsteel Drawer File/Stacking System",64.98,2,130,"2014-12-11",53.7974
"OFF-ST-10000078","Tennsco 6- and 18-Compartment Lockers",265.17,2,149,"2014-05-14",208.5593
"OFF-ST-10000107","Fellowes Super Stor/Drawer",27.75,2,70,"2012-12-20",21.7683
"OFF-ST-10000129","Fellowes Recycled Storage Drawers",111.03,2,126,"2014-10-23",100.2971
"OFF-ST-10000136","Letter Size File",39.7,2,196,"2014-07-22",23.7406
"OFF-ST-10000142","Deluxe Rollaway Locking File with Drawer",415.88,2,155,"2014-11-18",285.1749
"OFF-ST-10000321","Akro Stacking Bins",7.89,2,74,"2014-09-20",6.8946
"OFF-ST-10000344","Neat Ideas Personal Hanging Folder Files, Black",13.43,2,51,"2014-09-01",9.2545
"OFF-ST-10000352","Acco Perma 2700 Stacking Storage Drawers",29.74,2,129,"2014-10-22",22.305
"OFF-ST-10000419","Rogers Jumbo File, Granite",13.58,2,104,"2014-09-05",13.1726
"OFF-ST-10000464","Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76,2,194,"2014-10-27",24.016
"OFF-ST-10000532","Advantus Rolling Drawer Organizers",38.48,2,119,"2014-12-05",26.4891
"OFF-ST-10000563","Fellowes Bankers Box Stor/Drawer Steel Plus",31.98,2,107,"2014-12-26",26.0189
"OFF-ST-10000585","Economy Rollaway Files",165.2,2,115,"2014-12-25",115.64
"OFF-ST-10000604","Home/Office Personal File Carts",34.76,2,155,"2014-12-01",24.4015
"OFF-ST-10000615","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",11.35,2,87,"2014-12-10",7.7748
"OFF-ST-10000617","Woodgrain Magazine Files by Perma",2.98,2,171,"2014-10-21",2.6919
"OFF-ST-10000636","Rogers Profile Extra Capacity Storage Tub",16.74,2,137,"2014-05-10",15.6519
"OFF-ST-10000642","Tennsco Lockers, Gray",20.98,2,138,"2014-12-02",17.3753
"OFF-ST-10000649","Hanging Personal Folder File",15.7,2,145,"2014-09-08",11.0362
"OFF-ST-10000675","File Shuttle II and Handi-File, Black",33.89,2,136,"2014-11-20",24.7796
"OFF-ST-10000676","Fellowes Econo/Stor Drawers",96.93,2,126,"2013-12-05",80.0365
"OFF-ST-10000689","Fellowes Strictly Business Drawer File, Letter/Legal Size",140.85,2,161,"2013-11-26",119.8505
"OFF-ST-10000736","Carina Double Wide Media Storage Towers in Natural & Black",80.98,2,175,"2014-12-29",75.083
"OFF-ST-10000760","Eldon Fold 'N Roll Cart System",13.98,2,133,"2014-01-08",8.8074
"OFF-ST-10000777","Companion Letter/Legal File, Black",37.76,2,191,"2014-11-19",25.7656
"OFF-ST-10000798","2300 Heavy-Duty Transfer File Systems by Perma",24.98,2,187,"2014-10-18",17.486
"OFF-ST-10000876","Eldon Simplefile Box Office",12.44,2,88,"2014-12-23",8.227
"OFF-ST-10000877","Recycled Steel Personal File for Standard File Folders",55.29,2,113,"2014-03-06",39.5876
"OFF-ST-10000885","Fellowes Desktop Hanging File Manager",13.43,2,74,"2014-09-25",10.0725
"OFF-ST-10000918","Crate-A-Files",10.9,2,129,"2014-12-23",7.194
"OFF-ST-10000934","Contico 72""H Heavy-Duty Storage System",40.98,2,68,"2014-09-16",38.1114
"OFF-ST-10000943","Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black",19.31,2,192,"2014-11-14",12.4908
"OFF-ST-10000991","Space Solutions HD Industrial Steel Shelving.",114.97,2,200,"2014-11-14",109.477
