orderID,shipmentModeID,shippingDate,country,city,state,postalCode,region
CA-2014-129462,2,22/6/2014,United States,Florence,Kentucky,41042,South
CA-2013-165316,3,28/7/2013,United States,Tampa,Florida,33614,South
US-2011-115987,2,13/9/2011,United States,Tyler,Texas,75701,Central
US-2014-156083,3,12/11/2014,United States,Columbia,Tennessee,38401,South
US-2013-137547,3,13/3/2013,United States,Fort Worth,Texas,76106,Central
CA-2012-100454,3,25/11/2012,United States,New York City,New York,10035,East
CA-2013-161669,1,10/11/2013,United States,Los Angeles,California,90036,West
CA-2012-114300,3,17/10/2012,United States,Louisville,Kentucky,40214,South
CA-2014-107503,3,7/1/2014,United States,Lorain,Ohio,44052,East
CA-2011-107755,3,13/2/2011,United States,Linden,New Jersey,7036,East
CA-2013-152534,2,26/6/2013,United States,Salinas,California,93905,West
CA-2013-113747,3,5/6/2013,United States,Jackson,Mississippi,39212,South
CA-2013-123274,3,24/2/2013,United States,New York City,New York,10035,East
CA-2011-125612,3,8/8/2011,United States,New York City,New York,10035,East
CA-2014-161984,3,16/4/2014,United States,New Brunswick,New Jersey,8901,East
CA-2011-133851,3,16/6/2011,United States,San Francisco,California,94122,West
CA-2013-134474,2,7/1/2013,United States,Jacksonville,Florida,32216,South
CA-2011-149020,3,16/1/2011,United States,Springfield,Virginia,22153,South
CA-2013-134362,1,3/10/2013,United States,Philadelphia,Pennsylvania,19140,East
CA-2011-136742,3,10/4/2011,United States,Lancaster,Pennsylvania,17602,East
CA-2013-158099,1,6/9/2013,United States,Philadelphia,Pennsylvania,19143,East
CA-2012-131128,1,20/10/2012,United States,Concord,New Hampshire,3301,East
CA-2011-148488,3,15/12/2011,United States,New York City,New York,10009,East
CA-2014-114636,3,30/8/2014,United States,Charlotte,North Carolina,28205,South
CA-2013-116736,3,21/1/2013,United States,Concord,New Hampshire,3301,East
US-2011-158638,3,21/9/2011,United States,Philadelphia,Pennsylvania,19120,East
CA-2014-111689,2,3/12/2014,United States,New York City,New York,10024,East
CA-2012-129098,3,13/10/2012,United States,Springfield,Virginia,22153,South
US-2014-123463,4,24/12/2014,United States,San Francisco,California,94109,West
CA-2013-165148,1,25/10/2013,United States,Detroit,Michigan,48227,Central
CA-2011-134061,3,4/5/2011,United States,Rochester,New York,14609,East
CA-2012-143602,2,28/4/2012,United States,Los Angeles,California,90045,West
CA-2014-115364,3,3/7/2014,United States,San Diego,California,92105,West
CA-2014-150707,3,20/10/2014,United States,Columbia,Maryland,21044,East
CA-2011-104976,3,16/12/2011,United States,San Francisco,California,94122,West
CA-2014-132934,3,27/6/2014,United States,New Rochelle,New York,10801,East
CA-2014-133256,1,28/6/2014,United States,Detroit,Michigan,48227,Central
CA-2013-105494,1,13/11/2013,United States,San Francisco,California,94122,West
CA-2013-140634,2,7/10/2013,United States,Houston,Texas,77095,Central
CA-2011-144407,3,15/9/2011,United States,Detroit,Michigan,48227,Central
CA-2014-160983,2,1/11/2014,United States,Auburn,New York,13021,East
US-2013-114622,1,13/4/2013,United States,Springfield,Ohio,45503,East
CA-2014-150959,1,14/11/2014,United States,Garland,Texas,75043,Central
CA-2014-132353,1,18/9/2014,United States,Chicago,Illinois,60653,Central
CA-2013-130477,3,13/4/2013,United States,Los Angeles,California,90032,West
CA-2014-143259,3,4/1/2015,United States,New York City,New York,10009,East
CA-2014-137596,3,8/9/2014,United States,Jackson,Michigan,49201,Central
CA-2012-133627,3,7/6/2012,United States,Norwich,Connecticut,6360,East
CA-2014-102519,1,30/11/2014,United States,Milwaukee,Wisconsin,53209,Central
US-2011-141215,3,21/6/2011,United States,San Antonio,Texas,78207,Central
CA-2013-165218,3,12/3/2013,United States,Dallas,Texas,75220,Central
CA-2011-138296,3,12/12/2011,United States,Alexandria,Virginia,22304,South
CA-2012-111164,3,15/4/2012,United States,New York City,New York,10009,East
CA-2013-149797,3,21/9/2013,United States,New York City,New York,10011,East
CA-2011-132962,1,16/9/2011,United States,Philadelphia,Pennsylvania,19143,East
CA-2012-115091,3,9/10/2012,United States,Springfield,Virginia,22153,South
CA-2014-144932,1,18/4/2014,United States,Toledo,Ohio,43615,East
CA-2014-114216,3,7/9/2014,United States,Philadelphia,Pennsylvania,19140,East
CA-2013-140081,3,25/6/2013,United States,Philadelphia,Pennsylvania,19120,East
US-2014-111745,1,7/11/2014,United States,Farmington,New Mexico,87401,West
CA-2012-148250,3,17/12/2012,United States,Riverside,California,92503,West
CA-2013-105760,1,21/6/2013,United States,San Francisco,California,94110,West
CA-2013-142958,3,21/12/2013,United States,Torrance,California,90503,West
CA-2012-120880,3,3/6/2012,United States,Seattle,Washington,98105,West
US-2012-140200,1,28/7/2012,United States,Mesa,Arizona,85204,West
US-2014-110576,3,3/12/2014,United States,Philadelphia,Pennsylvania,19120,East
CA-2014-131156,3,8/4/2014,United States,Philadelphia,Pennsylvania,19143,East
CA-2014-136539,3,2/1/2015,United States,Round Rock,Texas,78664,Central
CA-2014-119305,3,5/12/2014,United States,Jackson,Mississippi,39212,South
CA-2014-102414,2,19/5/2014,United States,Phoenix,Arizona,85023,West
CA-2012-112571,4,22/9/2012,United States,Oceanside,California,92054,West
CA-2014-152142,3,20/11/2014,United States,San Francisco,California,94110,West
CA-2012-160059,3,1/12/2012,United States,Fayetteville,Arkansas,72701,South
CA-2013-120859,1,5/9/2013,United States,San Francisco,California,94110,West
CA-2011-127488,2,24/9/2011,United States,Boca Raton,Florida,33433,South
CA-2014-135279,1,12/4/2014,United States,New York City,New York,10011,East
CA-2011-115791,2,19/1/2011,United States,Philadelphia,Pennsylvania,19134,East
US-2014-103247,2,9/10/2014,United States,New York City,New York,10011,East
US-2014-100209,3,16/7/2014,United States,Portland,Oregon,97206,West
CA-2014-159366,1,11/1/2014,United States,Detroit,Michigan,48205,Central
CA-2013-145499,1,1/6/2013,United States,Wilmington,North Carolina,28403,South
CA-2012-157035,1,12/12/2012,United States,Columbus,Indiana,47201,Central
CA-2013-144939,3,9/10/2013,United States,New York City,New York,10035,East
CA-2011-163419,2,14/11/2011,United States,Louisville,Colorado,80027,West
CA-2014-100314,3,6/10/2014,United States,Pasadena,Texas,77506,Central
CA-2012-146829,4,10/3/2012,United States,Houston,Texas,77041,Central
CA-2014-167899,3,27/5/2014,United States,Auburn,New York,13021,East
CA-2012-153549,2,31/3/2012,United States,Jacksonville,Florida,32216,South
CA-2013-110023,1,12/9/2013,United States,New York City,New York,10024,East
CA-2013-105585,1,28/8/2013,United States,San Jose,California,95123,West
CA-2011-117639,3,25/5/2011,United States,Virginia Beach,Virginia,23464,South
CA-2012-162537,3,3/11/2012,United States,Henderson,Kentucky,42420,South
CA-2013-155488,3,18/11/2013,United States,Vancouver,Washington,98661,West
CA-2012-124891,4,31/7/2012,United States,New York City,New York,10024,East
CA-2012-126445,3,31/8/2012,United States,Murrieta,California,92563,West
CA-2012-111199,3,17/11/2012,United States,Jacksonville,North Carolina,28540,South
CA-2012-105312,1,9/11/2012,United States,Scottsdale,Arizona,85254,West
US-2014-106705,3,2/1/2015,United States,Burlington,Iowa,52601,Central
CA-2014-135034,1,4/8/2014,United States,Chicago,Illinois,60653,Central
CA-2011-158540,1,26/11/2011,United States,San Diego,California,92037,West
CA-2014-118437,2,22/6/2014,United States,Olympia,Washington,98502,West
US-2012-126214,2,24/12/2012,United States,Seattle,Washington,98103,West
CA-2012-133025,2,19/9/2012,United States,Los Angeles,California,90036,West
CA-2012-108665,3,10/7/2012,United States,New York City,New York,10011,East
CA-2012-124450,3,3/5/2012,United States,Washington,District of Columbia,20016,East
CA-2012-167269,3,20/6/2012,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-106964,1,21/12/2014,United States,Los Angeles,California,90045,West
CA-2013-126529,2,13/1/2013,United States,Springfield,Ohio,45503,East
CA-2011-163552,3,15/7/2011,United States,Hackensack,New Jersey,7601,East
CA-2013-109820,1,23/11/2013,United States,Cincinnati,Ohio,45231,East
CA-2013-113061,3,27/4/2013,United States,Jefferson City,Missouri,65109,Central
CA-2012-127418,1,14/6/2012,United States,Los Angeles,California,90004,West
CA-2014-121818,1,22/11/2014,United States,Burlington,North Carolina,27217,South
CA-2013-127670,3,25/3/2013,United States,Saint Peters,Missouri,63376,Central
CA-2013-102981,2,10/9/2013,United States,New York City,New York,10035,East
CA-2014-115651,1,13/7/2014,United States,Chicago,Illinois,60610,Central
CA-2014-152702,3,17/10/2014,United States,Rockford,Illinois,61107,Central
CA-2013-169103,3,14/3/2013,United States,Miami,Florida,33142,South
CA-2011-139192,2,1/6/2011,United States,San Francisco,California,94109,West
US-2012-153500,1,5/7/2012,United States,Philadelphia,Pennsylvania,19134,East
CA-2012-110667,3,8/4/2012,United States,New York City,New York,10009,East
CA-2014-167150,3,18/12/2014,United States,San Diego,California,92037,West
CA-2013-105284,3,2/12/2013,United States,Philadelphia,Pennsylvania,19143,East
US-2012-125374,3,29/3/2012,United States,Houston,Texas,77095,Central
CA-2012-161263,3,21/4/2012,United States,Toledo,Ohio,43615,East
CA-2013-157686,1,3/10/2013,United States,San Francisco,California,94122,West
US-2014-139955,2,1/10/2014,United States,Brownsville,Texas,78521,Central
US-2012-150161,3,29/7/2012,United States,Philadelphia,Pennsylvania,19143,East
CA-2012-144652,3,26/11/2012,United States,Los Angeles,California,90008,West
CA-2013-152814,3,3/5/2013,United States,Denver,Colorado,80219,West
CA-2014-106943,3,20/11/2014,United States,New York City,New York,10035,East
CA-2013-134348,3,20/11/2013,United States,Mesa,Arizona,85204,West
CA-2013-161781,1,1/10/2013,United States,Columbus,Indiana,47201,Central
CA-2014-132521,2,26/9/2014,United States,Seattle,Washington,98105,West
CA-2012-110016,3,4/12/2012,United States,Detroit,Michigan,48227,Central
US-2013-143819,3,6/3/2013,United States,Yonkers,New York,10701,East
CA-2013-167584,4,13/8/2013,United States,Des Moines,Iowa,50315,Central
CA-2013-166163,2,21/8/2013,United States,Oakland,California,94601,West
CA-2014-158407,3,11/6/2014,United States,Monroe,North Carolina,28110,South
CA-2012-143490,3,13/12/2012,United States,San Diego,California,92105,West
CA-2012-165085,3,31/12/2012,United States,Clinton,Maryland,20735,East
CA-2014-160423,3,27/1/2014,United States,Charlotte,North Carolina,28205,South
CA-2011-159338,1,28/6/2011,United States,Los Angeles,California,90049,West
CA-2013-107216,1,18/6/2013,United States,San Francisco,California,94122,West
US-2014-145863,3,28/4/2014,United States,Houston,Texas,77041,Central
CA-2013-112340,3,28/10/2013,United States,Riverside,California,92503,West
US-2013-110156,3,25/11/2013,United States,Houston,Texas,77041,Central
CA-2014-140585,2,24/12/2014,United States,Encinitas,California,92024,West
CA-2013-144855,2,25/7/2013,United States,San Francisco,California,94110,West
CA-2012-142755,3,8/9/2012,United States,Roswell,Georgia,30076,South
US-2011-147627,3,27/1/2011,United States,Jonesboro,Arkansas,72401,South
CA-2012-105970,3,7/3/2012,United States,Richmond,Indiana,47374,Central
CA-2013-112102,3,17/4/2013,United States,Springfield,Virginia,22153,South
US-2013-114776,1,8/12/2013,United States,Antioch,California,94509,West
US-2013-134908,3,10/6/2013,United States,Philadelphia,Pennsylvania,19134,East
US-2013-148803,4,12/12/2013,United States,Homestead,Florida,33030,South
CA-2013-152170,2,16/11/2013,United States,La Porte,Indiana,46350,Central
CA-2011-146969,3,3/10/2011,United States,Los Angeles,California,90045,West
CA-2012-112452,4,4/4/2012,United States,Lansing,Michigan,48911,Central
CA-2012-113971,3,14/5/2012,United States,Cuyahoga Falls,Ohio,44221,East
CA-2014-160395,3,7/1/2014,United States,Reno,Nevada,89502,West
CA-2011-136567,1,21/12/2011,United States,Harrisonburg,Virginia,22801,South
CA-2013-149314,2,8/7/2013,United States,Los Angeles,California,90004,West
CA-2014-147039,3,5/7/2014,United States,Minneapolis,Minnesota,55407,Central
CA-2011-126522,2,5/9/2011,United States,Escondido,California,92025,West
CA-2011-127964,3,8/3/2011,United States,New York City,New York,10035,East
CA-2011-117709,3,8/5/2011,United States,Jackson,Michigan,49201,Central
CA-2012-125416,4,2/11/2012,United States,Seattle,Washington,98115,West
CA-2014-145226,2,11/12/2014,United States,New York City,New York,10035,East
US-2011-100279,3,14/3/2011,United States,Royal Oak,Michigan,48073,Central
CA-2011-158064,3,25/4/2011,United States,Los Angeles,California,90008,West
US-2012-104430,3,26/10/2012,United States,Bloomington,Illinois,61701,Central
CA-2012-132080,1,25/8/2012,United States,New York City,New York,10035,East
CA-2013-161207,3,4/9/2013,United States,Concord,New Hampshire,3301,East
CA-2011-120243,2,30/12/2011,United States,Los Angeles,California,90004,West
CA-2013-113621,3,6/12/2013,United States,Rockville,Maryland,20852,East
CA-2013-168081,2,28/4/2013,United States,Houston,Texas,77070,Central
CA-2011-128146,3,25/6/2011,United States,Lakewood,New Jersey,8701,East
CA-2014-138779,1,16/1/2014,United States,Jacksonville,North Carolina,28540,South
CA-2011-127131,3,30/11/2011,United States,Seattle,Washington,98103,West
CA-2014-117212,2,1/3/2014,United States,Los Angeles,California,90036,West
US-2012-130519,4,15/9/2012,United States,Coral Springs,Florida,33065,South
CA-2013-130946,3,13/4/2013,United States,Houston,Texas,77041,Central
CA-2013-114727,3,25/7/2013,United States,Denver,Colorado,80219,West
CA-2014-133235,1,5/8/2014,United States,Charlotte,North Carolina,28205,South
CA-2013-137050,2,19/7/2013,United States,New York City,New York,10009,East
US-2014-118087,3,14/9/2014,United States,Philadelphia,Pennsylvania,19134,East
CA-2011-110184,3,16/7/2011,United States,Los Angeles,California,90036,West
CA-2013-126004,1,6/12/2013,United States,New York City,New York,10024,East
CA-2014-100013,3,12/11/2014,United States,Los Angeles,California,90045,West
CA-2012-132570,2,2/11/2012,United States,Buffalo,New York,14215,East
CA-2013-153682,1,2/6/2013,United States,Cincinnati,Ohio,45231,East
CA-2013-144344,4,29/10/2013,United States,Boynton Beach,Florida,33437,South
CA-2011-127012,3,15/8/2011,United States,Seattle,Washington,98105,West
CA-2013-128727,3,5/9/2013,United States,New York City,New York,10024,East
US-2013-162859,3,22/2/2013,United States,New York City,New York,10009,East
CA-2014-133641,3,22/5/2014,United States,Gulfport,Mississippi,39503,South
CA-2011-168494,2,14/12/2011,United States,Fresno,California,93727,West
CA-2014-115602,3,25/12/2014,United States,New York City,New York,10009,East
CA-2012-154956,3,9/7/2012,United States,Milwaukee,Wisconsin,53209,Central
CA-2014-144638,3,15/3/2014,United States,Chester,Pennsylvania,19013,East
US-2013-168620,2,29/12/2013,United States,Charlotte,North Carolina,28205,South
CA-2014-117079,3,28/10/2014,United States,Jacksonville,Florida,32216,South
US-2013-144393,3,5/11/2013,United States,Greenville,North Carolina,27834,South
CA-2014-105053,2,10/7/2014,United States,Long Beach,New York,11561,East
CA-2013-155992,1,3/10/2013,United States,La Porte,Indiana,46350,Central
CA-2014-110380,3,8/9/2014,United States,San Francisco,California,94122,West
US-2011-167738,3,29/12/2011,United States,Los Angeles,California,90045,West
CA-2014-121412,3,28/9/2014,United States,Louisville,Colorado,80027,West
CA-2014-100426,3,9/6/2014,United States,Florence,Alabama,35630,South
US-2013-103646,3,27/4/2013,United States,Chicago,Illinois,60623,Central
CA-2013-119186,4,27/5/2013,United States,Fort Worth,Texas,76106,Central
CA-2013-148698,3,8/5/2013,United States,Houston,Texas,77070,Central
CA-2011-163293,1,11/9/2011,United States,Macon,Georgia,31204,South
CA-2013-160815,1,7/9/2013,United States,Cedar Rapids,Iowa,52402,Central
CA-2014-122154,1,12/4/2014,United States,Jacksonville,Florida,32216,South
US-2012-149692,3,12/12/2012,United States,Austin,Texas,78745,Central
CA-2013-119445,3,4/7/2013,United States,Providence,Rhode Island,2908,East
CA-2012-124268,3,8/7/2012,United States,New York City,New York,10035,East
CA-2013-154711,3,27/11/2013,United States,New York City,New York,10009,East
CA-2013-163384,1,13/11/2013,United States,San Francisco,California,94122,West
